"question_id","tag_id"
22842594,47305
22842705,36606
22842761,997
22842761,36606
22842824,80583
22842824,37226
22842981,36606
22843028,997
22843028,93073
22843567,30645
22843868,2773
22843868,2531
22843868,5827
22843967,105113
22843967,38832
22844084,3737
22844084,22444
22844084,24748
22844342,46457
22844342,9412
22844342,9047
22844724,105113
22844881,36606
22844889,997
22844889,7505
22844889,77381
22845345,5852
22845345,6067
22845563,37554
22845563,21507
22845598,35771
22845598,97225
22845633,34136
22845739,97389
22845846,2531
22845846,4331
22845874,85748
22845892,7715
22845892,88576
22845972,36606
22845972,9926
22845972,18144
22845972,85708
22846708,997
22847025,58
22847025,19292
22847025,9228
22847025,81650
22847282,42075
22847515,85869
22847515,136859
22847636,5608
22847636,794
22847636,8512
22847636,46457
22847861,368
22847861,5352
22847861,8331
22848836,7505
22848836,6418
22849306,36606
22849378,250
22849378,29378
22849378,34897
22849560,134
22849637,8512
22849664,5002
22849664,105113
22849664,52629
22850026,10052
22850026,97225
22850079,2314
22850113,3
22850113,2
22850113,68970
22850113,92011
22850463,317
22850463,105113
22850463,20115
22850463,74410
22850562,555
22850562,1259
22850562,85748
22850570,36606
22850570,30967
22850570,7505
22851494,2314
22851494,90
22851494,36606
22851494,38832
22852274,4331
22852274,8328
22852274,9047
22852637,67746
22852928,58
22853081,46457
22853081,3666
22853119,105113
22853126,5382
22853126,84917
22853126,5127
22853371,105113
22853371,61827
22853662,598
22853662,2314
22853662,543
22853662,2531
22854112,46457
22854112,10425
22854112,73181
22855197,997
22855197,36606
22855337,3666
22855850,40819
22855850,598
22856023,8512
22856023,5352
22856023,6820
22856592,10
22856592,58649
22856926,5852
22856994,1222
22856994,8088
22857225,5187
22857225,73
22857225,8512
22857225,6151
22857326,105113
22858370,12147
22859048,28318
22859118,6439
22859118,997
22859118,12988
22859118,7414
22859571,997
22859624,717
22859986,2218
22859986,2314
22859986,56957
22859986,6051
22861233,70349
22861379,6439
22861379,36606
22861379,13930
22861379,2377
22861434,5608
22861434,5187
22861434,61067
22861434,49266
22861537,6458
22861822,5852
22861822,12960
22861915,22
22861915,276
22861915,73357
22861952,598
22861952,2531
22862765,5002
22862765,21703
22863130,5852
22863130,34447
22863164,134
22863164,104222
22863168,33388
22863168,12375
22863168,1688
22863414,3626
22863414,105113
22863414,13031
22863771,67746
22863880,10
22863880,197
22863880,250
22863880,98138
22863946,114
22863946,8512
22863946,2193
22863946,46457
22864126,2531
22864126,46457
22864168,522
22864168,402
22864341,36606
22864341,40805
22864500,38832
22864998,631
22864998,3388
22864998,85210
22864998,67442
22865000,18
22865000,17150
22865181,26113
22865577,17
22865577,52568
22865626,36606
22865810,9047
22865888,309
22865888,997
22865888,89716
22865916,982
22865916,80492
22865923,6439
22865923,89999
22866718,5608
22866718,6419
22866847,105113
22866889,5608
22866889,5569
22866889,41183
22866889,61067
22867077,38832
22867077,97225
22893089,12505
22893089,14777
22867376,46457
22867524,46457
22867524,9047
22867805,85748
22868047,259
22868047,26113
22868047,18147
22868160,46457
22868216,36606
22868216,38832
22868771,85748
22868923,1995
22868923,9374
22868923,79720
22869048,8512
22869065,73
22918776,9047
22869280,17361
22869840,105113
22869872,6331
22869872,20464
22869872,10712
22869872,67816
22870198,598
22870198,5608
22870198,694
22870651,61067
22870688,854
22870746,34595
22870746,305
22870746,11768
22870807,8512
22870807,60324
22870937,5608
22870937,41183
22870937,52630
22871067,5569
22871282,997
22871282,3059
22871282,6418
22871282,80986
22871287,854
22871287,11891
22871287,11692
22871611,67746
22871611,83308
22871709,73
22871709,79619
22871921,588
22871921,39302
22872641,85748
22872654,402
22872654,6795
22872729,5569
22872916,49880
22872916,117183
22872999,2
22872999,47561
22872999,51519
22873602,27478
22873254,46457
22873254,97862
22873591,95932
22873591,88038
22873591,100753
22873905,46457
22873905,38832
22873905,2107
22873990,5002
22873990,105113
22873990,38832
22874614,5608
22875447,92011
22875447,95580
22875502,60530
22875637,997
22875637,36606
22876248,5569
22876248,45137
22876270,12620
22876270,7505
22876302,6419
22876420,46457
22876420,4249
22876746,8944
22876957,73181
22877272,2
22877272,1227
22877312,3626
22877312,8512
22877312,717
22877760,259
22877760,402
22877760,13458
22878010,38832
22878010,75924
22878037,4948
22878037,1704
22878037,90536
22878215,18
22878215,52569
22878215,79716
22878215,63135
22878280,11094
22878280,245
22878280,17414
22878488,139
22878488,24260
22878541,2
22878608,5382
22878608,34762
22879450,5852
22879678,73357
22880006,2556
22880006,1680
22880327,6699
22880327,61827
22880829,10
22881159,46457
22881159,4331
22881173,2314
22881173,2773
22881177,78970
22881177,84989
22881328,8512
22881328,11741
22881475,61827
22882175,9581
22882175,109378
22882412,49051
22882485,997
22882485,39271
22883092,109182
22883726,2556
22883784,16
22883784,4190
22883784,25430
22883784,43143
22883838,1012
22883838,67746
22883838,90304
22883998,115
22883998,3496
22884193,9622
22884193,11982
22884224,820
22884224,94917
22884224,85748
22884760,1259
22885334,1704
22885334,90536
22885798,997
22885798,36606
22885889,2306
22885889,37869
22886013,5852
22886040,10
22886040,58649
22886951,36606
22886951,1488
22886951,43440
22886951,8542
22886963,6439
22886963,36606
22886963,12988
22886963,61859
22887582,5608
22887675,1554
22887833,640
22887833,2965
22888036,248
22888036,11485
22888036,79716
22888165,16
22888165,48280
22888165,27317
22888165,95113
22888280,5608
22888280,89328
22888422,3666
22888422,20557
22888438,379
22888438,588
22888438,27317
22888457,1781
22888457,12271
22888528,18
22888528,139
22888528,37174
22888646,37174
22888646,79716
22888949,19
22889251,36606
22889251,6439
22889482,18
22889482,139
22889482,37174
22890190,9013
22890190,67746
22890517,259
22890517,25081
22890649,53448
22890697,37869
22891059,1357
22891059,4413
22891079,91455
22891080,73
22891080,46457
22891087,85748
22891197,36606
22891290,46457
22891290,13407
22891316,9047
22891448,87
22891593,2314
22891593,2531
22892033,12147
22892063,50808
22892063,86148
22892136,10584
22892136,13426
22892136,48806
22892404,717
22892404,46457
22892404,15605
22893028,105113
22893028,38832
22893028,55641
22893290,105113
22893290,38832
22893410,5990
22893410,12408
22893612,6419
22893612,42519
22894102,36606
22894102,6439
22894102,34762
22894204,30
22894204,194
22894265,1568
22894265,85104
22894609,36606
22894851,26098
22895265,36606
22895327,8512
22895327,50487
22895370,2631
22895370,3222
22895370,10353
22895370,44486
22895997,5569
22895997,2182
22896315,36606
22896353,5852
22896353,4928
22896696,36606
22896696,18144
22896838,29691
22896864,5569
22896864,36926
22897270,60910
22897270,86550
22897852,10474
22897852,94917
22897852,85748
22897941,46457
22898707,5852
22898707,46457
22898707,6050
22899516,22
22899516,47305
22899719,997
22899719,36606
22899719,4469
22899719,69457
22899951,1554
22899982,8
22899982,1871
22900213,46457
22900505,3
22900505,85748
22901268,9
22901268,1
22901268,491
22901268,102889
22901321,46457
22901321,89328
22901523,36606
22901826,4254
22902043,9367
22902043,7443
22902139,85748
22902139,90991
22902411,46457
22902411,717
22902411,63105
22902411,109327
22902546,25430
22902546,46457
22909197,81690
22909197,109182
22903530,2531
22903531,46457
22909179,13613
22909179,1871
22909318,379
22904313,5990
22904313,26098
22904313,61430
22904951,46457
22905129,16
22905129,549
22905129,48280
22905290,21
22905807,88038
22906228,36653
22906228,42417
22906228,52569
22906228,52568
22906282,5569
22906282,3222
22906282,10353
22906804,8512
22906804,34447
22906804,2107
22906843,681
22906843,52630
22907115,17361
22907469,360
22907469,9374
22907746,2773
22907746,11458
22907860,6419
22907860,85748
22907860,60923
22908050,38832
22908050,97225
22908149,36606
22908149,73181
22908682,259
22908682,402
22908682,6419
22908682,61827
22908736,598
22908912,5840
22908912,13925
22908912,95932
22913774,3666
22909403,5569
22909403,5486
22909403,402
22909619,36606
22909619,35446
22910683,139
22910683,2193
22910856,36606
22911070,2531
22911642,1819
22911642,2314
22911642,80986
22911675,3589
22911839,522
22911839,13591
22911839,58351
22911839,1449
22912241,36606
22912936,248
22912936,8512
22912936,12960
22912936,73181
22913694,29691
22914133,640
22914133,7505
22914133,17616
22914490,5852
22914865,13407
22914926,46457
22914926,17361
22914926,75924
22916337,37672
22915326,6418
22915337,2773
22915337,36606
22915576,50808
22915814,432
22915814,8036
22916525,2498
22916525,73181
22916999,598
22916999,2531
22916999,3610
22916999,17361
22917010,22
22917056,36606
22917071,36606
22917322,46457
22917322,4249
22917455,75535
22917455,83308
22917820,46457
22918797,271
22918797,14101
22919148,72257
22919148,85748
22919287,46457
22919287,22444
22919377,10052
22919377,46457
22919448,97225
22919448,104077
22919959,90
22919959,8512
22920026,38832
22920026,97225
22920381,997
22920761,9412
22920761,82857
22920854,522
22920854,402
22920854,49880
22920854,22253
22920911,134
22921047,13925
22921047,96024
22921050,5608
22921050,5852
22921411,79778
22921411,67746
22921411,85748
22921457,36606
22921457,85869
22921581,55860
22921581,54717
22921581,98015
22921646,36606
22921764,51519
22921764,86778
22921765,51330
22921923,36606
22922471,5569
22922471,276
22922471,13898
22923049,114
22923049,5187
22923049,8512
22923429,73
22923755,36606
22923756,73
22923756,555
22923760,5569
22923760,2027
22923760,5486
22923784,85748
22923918,1848
22923918,4249
22923918,11529
22923918,5600
22924141,134
22924141,46457
22924173,17
22924173,52568
22924183,18
22924183,4015
22924183,78255
22924451,105113
22924451,97225
22924453,997
22924453,36606
22924453,65673
22924780,33388
22924780,56129
22924780,1656
22924941,105113
22925176,9412
22925176,9047
22925282,8512
22925540,36606
22926068,5569
22926068,17361
22926148,1469
22926148,290
22926148,7505
22926631,5852
22926631,9850
22926785,20464
22926988,18
22926988,365
22927273,9047
22927351,37554
22927459,8512
22927459,997
22927459,11529
22927741,1177
22927741,997
22927741,85748
22928793,22444
22928793,51330
22929127,997
22929127,9581
22929196,16958
22929368,67746
22929802,5569
22929976,5569
22929976,2314
22930483,67746
22930483,83308
22930552,18
22930552,37174
22930552,18147
22930583,92148
22930583,109633
22930875,46457
22930875,5571
22930965,5569
22931700,820
22931700,45162
22931700,85748
22931784,5608
22931784,5852
22932675,598
22932675,2314
22932675,41183
22933112,2205
22933333,6050
22933333,10425
22933333,7792
22934173,30109
22935666,37337
22936396,6419
22936910,3626
22936910,717
22936910,46457
22936951,139
22936951,13621
22936951,8391
22937424,19
22938207,8512
22938207,25433
22938305,549
22938305,33388
22938305,85210
22938570,2773
22938570,46457
22938570,28318
22938570,73181
22938787,5608
22938787,46457
22938787,9412
22940150,365
22940150,722
22940228,36606
22940228,102904
22940349,46457
22940349,6820
22940786,4261
22941139,2314
22941139,2773
22941139,2531
22941312,1843
22941312,9723
22941365,2314
22941365,4510
22941365,17361
22941365,8542
22941506,602
22941643,997
22941841,85748
22942170,5569
22942323,522
22942323,13591
22942323,8512
22942323,14948
22942323,1449
22942710,134
22942710,5852
22942710,16088
22942710,11060
22942861,5608
22942861,50487
22942977,36606
22942977,1470
22943535,36606
22943535,11529
22943535,43341
22944333,13930
22944333,11529
22944435,8512
22944435,45137
22944598,79650
22944607,94917
22944607,85748
22944607,84299
22944611,134
22944611,317
22944611,36592
22944611,84361
22944707,33798
22944827,42075
22944827,113042
22944828,997
22944828,36606
22945128,17361
22945128,52630
22945476,41183
22945651,997
22945651,36606
22945702,997
22945702,102904
22945902,73
22945902,61827
22945902,58351
22946254,46457
22946254,12147
22946316,12620
22946982,73
22947010,17
22947010,21
22947010,2740
22947010,698
22947448,6239
22947448,38903
22947448,42760
22948386,5569
22948386,259
22948386,402
22948386,4705
22948503,1263
22948503,36606
22948503,52629
22948564,36606
22948564,12988
22948564,24230
22948564,40805
22949300,139
22949300,46457
22949300,14914
22949447,85748
22949953,997
22949953,5728
22950196,5002
22950364,1469
22950364,2743
22950453,36606
22950453,11529
22950963,2773
22950970,41720
22951154,128607
22951364,5002
22951364,1263
22951364,36606
22951364,105113
22951471,3143
22951471,104541
22951477,36606
22951871,73
22951871,694
22951871,5971
22951875,5002
22951875,997
22951875,36606
22951875,105113
22951990,402
22951990,7573
22952354,197
22952354,8512
22952354,368
22952354,31565
22952647,21
22952647,60923
22952931,997
22952931,36606
22952931,102904
22953226,2773
