"id","creation_date","question_id","score"
39157835,2016-08-26,39157658,2
39157987,2016-08-26,39153082,0
39158234,2016-08-26,39158119,13
39158250,2016-08-26,39137287,2
39158285,2016-08-26,39158199,3
39158464,2016-08-26,39158199,1
39158632,2016-08-26,39158199,0
39159003,2016-08-26,39151669,0
39159313,2016-08-26,39149786,0
39159625,2016-08-26,39157367,0
39159664,2016-08-26,36072728,0
39160080,2016-08-26,39159554,2
39160151,2016-08-26,39159047,2
39160600,2016-08-26,39160543,3
39160818,2016-08-26,22870892,0
39161106,2016-08-26,24899109,2
39161218,2016-08-26,39148759,14
39161339,2016-08-26,39159824,1
39162468,2016-08-26,39160479,2
39162653,2016-08-26,39162178,4
39162733,2016-08-26,39161484,1
39162809,2016-08-26,39161484,1
39163290,2016-08-26,39163160,27
39163496,2016-08-26,39163355,1
39163726,2016-08-26,39163671,0
39163819,2016-08-26,39161400,0
39164220,2016-08-26,2050790,1
39164245,2016-08-26,15363076,2
39164671,2016-08-26,39160794,6
39164816,2016-08-26,39164565,3
39164864,2016-08-26,39164425,0
39165031,2016-08-26,39164425,1
39165033,2016-08-26,39163160,9
39165169,2016-08-26,39164239,4
39165303,2016-08-26,39164239,1
39165357,2016-08-26,39165340,22
39165483,2016-08-26,39165405,0
39165484,2016-08-26,39165405,3
39165585,2016-08-26,39165340,7
39165660,2016-08-26,35215097,0
39165734,2016-08-26,39165340,4
39165765,2016-08-26,39165340,5
39165995,2016-08-26,39165565,2
39166273,2016-08-26,39165752,5
39166275,2016-08-26,39165752,4
39166298,2016-08-26,39165752,3
39166561,2016-08-26,39166496,2
39166893,2016-08-26,39166736,1
39166978,2016-08-26,39166736,1
39167112,2016-08-26,39144663,0
39167226,2016-08-26,39138608,1
39167298,2016-08-26,39166496,2
39167452,2016-08-26,35683163,1
39167560,2016-08-26,39167033,2
39167598,2016-08-26,39167033,1
39167665,2016-08-26,39132202,9
39167714,2016-08-26,39167033,3
39167742,2016-08-26,39165752,2
39167761,2016-08-26,39167675,2
39168190,2016-08-26,39163996,1
39168569,2016-08-26,35238391,1
39168675,2016-08-26,36798249,2
39168733,2016-08-26,39168046,4
39168797,2016-08-26,16222617,2
39168881,2016-08-26,39168235,0
39168947,2016-08-26,39168342,0
39169055,2016-08-26,30256587,2
39169087,2016-08-26,39169052,3
39169224,2016-08-26,27668266,4
39169242,2016-08-26,39169052,5
39169277,2016-08-26,39111035,0
39169320,2016-08-26,39169052,2
39169430,2016-08-26,14604439,5
39169541,2016-08-26,39168484,2
39169582,2016-08-26,39124028,1
39169774,2016-08-26,39169645,2
39169803,2016-08-26,39169645,1
39169897,2016-08-26,39169612,6
39169949,2016-08-26,39163662,0
39169955,2016-08-26,39017387,0
39170031,2016-08-26,39169525,1
39170218,2016-08-26,39169494,5
39170381,2016-08-26,39170161,2
39170478,2016-08-26,39169494,4
39170484,2016-08-26,39164688,2
39170555,2016-08-26,39154234,3
39170592,2016-08-26,39169494,1
39170596,2016-08-26,39153082,6
39170666,2016-08-26,38307891,0
39170727,2016-08-26,39170612,0
39170823,2016-08-26,39165875,0
39170886,2016-08-26,37748516,4
39170955,2016-08-26,39152729,3
39171024,2016-08-26,39170821,0
39171069,2016-08-26,39169940,3
39171165,2016-08-26,39170821,0
39171438,2016-08-26,39171141,5
39171747,2016-08-26,39171511,8
39171799,2016-08-26,14604439,12
39172028,2016-08-26,4090169,1
39172036,2016-08-26,39171527,0
39172102,2016-08-26,39169983,1
39172157,2016-08-26,39153517,2
39172184,2016-08-26,39171546,2
39172465,2016-08-26,39171622,1
39172651,2016-08-26,31747105,0
39172728,2016-08-26,39171613,8
39172730,2016-08-26,39172528,1
39172766,2016-08-26,39172540,2
39172865,2016-08-26,39172540,2
39172893,2016-08-26,39172840,4
39172923,2016-08-26,39172540,1
39173086,2016-08-26,39171338,3
39173240,2016-08-26,39172978,1
39173922,2016-08-26,39173002,1
39173929,2016-08-26,39173928,1
39174122,2016-08-26,39170643,2
39174193,2016-08-26,39173710,3
39174271,2016-08-26,39173557,2
39174384,2016-08-26,39174325,4
39174403,2016-08-26,39172444,3
39174440,2016-08-26,39174325,3
39174533,2016-08-26,39174101,1
39174689,2016-08-26,39161572,0
39174796,2016-08-26,39174690,1
39175002,2016-08-26,30896845,6
39175006,2016-08-26,39174284,3
39175037,2016-08-26,35097815,2
39175051,2016-08-26,39174636,5
39175090,2016-08-26,39174690,5
39175146,2016-08-26,39174636,2
39175171,2016-08-26,39173574,1
39175718,2016-08-26,39156281,3
39176039,2016-08-26,39175806,2
39176045,2016-08-26,39176007,0
39176074,2016-08-26,39156265,2
39176080,2016-08-26,39176032,3
39176208,2016-08-27,39175401,1
39176254,2016-08-27,39176032,2
39176278,2016-08-27,39176077,4
39176390,2016-08-27,39176121,1
39176447,2016-08-27,39174101,4
39176485,2016-08-27,39176452,1
39176652,2016-08-27,39176478,2
39176792,2016-08-27,39172444,6
39176820,2016-08-27,39176643,4
39176894,2016-08-27,39176855,2
39176952,2016-08-27,26566557,0
39177166,2016-08-27,39173714,10
39177250,2016-08-27,39177179,2
39177273,2016-08-27,39177179,2
39177435,2016-08-27,39176855,0
39177502,2016-08-27,39174325,1
39177546,2016-08-27,39175339,1
39177612,2016-08-27,39177379,2
39177748,2016-08-27,39177722,1
39177814,2016-08-27,39177634,3
39177852,2016-08-27,39177685,0
39178519,2016-08-27,39177706,2
39178609,2016-08-27,39175401,2
39178813,2016-08-27,2547402,-3
39178960,2016-08-27,39166027,0
39179031,2016-08-27,38466276,16
39179064,2016-08-27,39178740,5
39179316,2016-08-27,39178731,1
39179831,2016-08-27,39178525,0
39180024,2016-08-27,39177851,0
39180105,2016-08-27,39179932,0
39180145,2016-08-27,39179932,1
39180147,2016-08-27,39179932,0
39180388,2016-08-27,39180220,1
39180498,2016-08-27,39153056,0
39180569,2016-08-27,32903807,0
39180573,2016-08-27,39177051,0
39180650,2016-08-27,39177379,0
39180774,2016-08-27,39173191,1
39180918,2016-08-27,39180720,1
39181040,2016-08-27,39180617,2
39181067,2016-08-27,39178525,3
39181279,2016-08-27,39167914,0
39181342,2016-08-27,39180720,0
39181725,2016-08-27,39180106,3
39182263,2016-08-27,39181208,24
39182272,2016-08-27,39126084,1
39182585,2016-08-27,39182433,1
39182639,2016-08-27,39182433,0
39182946,2016-08-27,39181706,0
39183204,2016-08-27,39180220,0
39183280,2016-08-27,39183203,1
39183332,2016-08-27,39168864,2
39183413,2016-08-27,39183359,4
39183601,2016-08-27,39183359,3
39183783,2016-08-27,11589661,0
39183892,2016-08-27,39183203,2
39184163,2016-08-27,39182616,0
39184196,2016-08-27,1401904,1
39184518,2016-08-27,39181416,0
39184587,2016-08-27,30592873,5
39184616,2016-08-27,39183938,4
39184893,2016-08-27,39139147,1
39184969,2016-08-27,39184257,3
39185122,2016-08-27,39183938,3
39185181,2016-08-27,39175099,16
39185264,2016-08-27,39184991,2
39185312,2016-08-27,39185142,3
39185552,2016-08-27,39185291,11
39185768,2016-08-27,39185628,2
39185868,2016-08-27,39185171,1
39186081,2016-08-27,39185825,2
39186311,2016-08-27,39185923,3
39186374,2016-08-27,39184779,0
39186406,2016-08-27,39185740,3
39186495,2016-08-27,39186457,2
39186626,2016-08-27,39186064,0
39186724,2016-08-27,39186441,0
39186811,2016-08-27,38492706,1
39186872,2016-08-28,39182725,2
39186935,2016-08-28,39186893,3
39186936,2016-08-28,39185740,2
39187140,2016-08-28,39187085,8
39187277,2016-08-28,39183995,1
39187338,2016-08-28,39164376,0
39187642,2016-08-28,39185171,0
39187808,2016-08-28,39186893,0
39187982,2016-08-28,16012289,1
39188009,2016-08-28,13497222,0
39188314,2016-08-28,39188281,1
39188348,2016-08-28,39187918,1
39188838,2016-08-28,39188828,3
39188870,2016-08-28,17214560,1
39188900,2016-08-28,39187870,0
39188941,2016-08-28,39188902,4
39188981,2016-08-28,39186317,0
39189226,2016-08-28,39188828,-1
39189306,2016-08-28,35755143,1
39189493,2016-08-28,22286419,16
39189834,2016-08-28,39182725,0
39190240,2016-08-28,22718874,0
39190290,2016-08-28,39190181,4
39190565,2016-08-28,39189414,2
39190901,2016-08-28,39174394,4
39190951,2016-08-28,39190511,4
39190952,2016-08-28,39186048,1
39191005,2016-08-28,39190999,0
39191156,2016-08-28,39053924,2
39191299,2016-08-28,39171890,0
39191301,2016-08-28,39008400,0
39191378,2016-08-28,39190964,1
39191442,2016-08-28,39191141,0
39191626,2016-08-28,39190511,2
39191629,2016-08-28,39191141,1
39192148,2016-08-28,37739186,1
39192363,2016-08-28,39187870,1
39192705,2016-08-28,39192540,2
39192794,2016-08-28,39192555,0
39192875,2016-08-28,39192555,2
39193447,2016-08-28,38854664,1
39193513,2016-08-28,39193178,0
39193559,2016-08-28,39102362,0
39194426,2016-08-28,39194272,3
39194482,2016-08-28,39175365,0
39194515,2016-08-28,39194260,1
39194600,2016-08-28,38249987,1
39194621,2016-08-28,38332355,16
39194912,2016-08-28,39193985,1
39194979,2016-08-28,39194561,4
39195112,2016-08-28,39194796,1
39195231,2016-08-28,39195192,2
39195288,2016-08-28,39195201,8
39195329,2016-08-28,39195279,2
39195335,2016-08-28,39195279,3
39195409,2016-08-28,39195201,3
39195411,2016-08-28,39195219,8
39195421,2016-08-28,39195279,4
39195599,2016-08-28,39195558,2
39195967,2016-08-28,39172602,0
39196130,2016-08-28,39194730,1
39196271,2016-08-28,39196261,9
39196299,2016-08-28,39196223,3
39196335,2016-08-28,39196223,1
39196614,2016-08-28,39195037,0
39196653,2016-08-28,39155887,1
39196654,2016-08-28,39196033,0
39196859,2016-08-28,39196223,0
39196898,2016-08-28,39180272,3
39197004,2016-08-29,39187367,6
39197395,2016-08-29,39197217,3
39197400,2016-08-29,39197217,10
39197407,2016-08-29,39197217,4
39197454,2016-08-29,37016215,1
39197519,2016-08-29,39195279,1
39197520,2016-08-29,39197022,-3
39197559,2016-08-29,39195201,1
39197569,2016-08-29,39197534,0
39197577,2016-08-29,39195748,0
39197630,2016-08-29,39184130,0
39197712,2016-08-29,39197678,2
39198110,2016-08-29,39198078,10
39198273,2016-08-29,39198069,1
39198313,2016-08-29,39198175,2
39198783,2016-08-29,39197022,12
39199038,2016-08-29,39198949,2
39199112,2016-08-29,39197534,1
39199114,2016-08-29,39198791,2
39199144,2016-08-29,39198791,2
39199152,2016-08-29,39198579,1
39199379,2016-08-29,39155000,3
39199449,2016-08-29,39199099,0
39199767,2016-08-29,39199494,0
39199912,2016-08-29,39199430,1
39200127,2016-08-29,39199946,1
39200129,2016-08-29,39175401,1
39200146,2016-08-29,39199946,1
39200565,2016-08-29,39174101,1
39200632,2016-08-29,39195608,0
39200778,2016-08-29,25721884,4
39201580,2016-08-29,39035013,0
39201779,2016-08-29,39200038,2
39201901,2016-08-29,39199494,0
39202029,2016-08-29,39198473,4
39202079,2016-08-29,39192537,0
39202137,2016-08-29,39202076,1
39202278,2016-08-29,39202253,1
39202371,2016-08-29,39170161,3
39202503,2016-08-29,23916219,4
39202757,2016-08-29,24608883,0
39202853,2016-08-29,39200038,1
39203608,2016-08-29,39203218,2
39203612,2016-08-29,39203508,5
39204638,2016-08-29,39203562,0
39204845,2016-08-29,39204631,2
39204855,2016-08-29,39194756,1
39205077,2016-08-29,1439513,5
39205290,2016-08-29,39205255,2
39205324,2016-08-29,39204970,-2
39205797,2016-08-29,39204656,0
39206077,2016-08-29,39204759,0
39206199,2016-08-29,39201330,0
39206237,2016-08-29,39204970,1
39206238,2016-08-29,39204970,1
39206787,2016-08-29,39203368,0
39206870,2016-08-29,39201856,3
39206909,2016-08-29,39206395,1
39206952,2016-08-29,39202467,2
39207334,2016-08-29,39206241,6
39207622,2016-08-29,12040245,1
39207982,2016-08-29,39207406,2
39208047,2016-08-29,39207697,0
39208093,2016-08-29,39207406,1
39208103,2016-08-29,39207697,0
39208113,2016-08-29,39207559,3
39208186,2016-08-29,39207200,1
39208390,2016-08-29,39200934,0
39208537,2016-08-29,35823962,0
39208609,2016-08-29,39207406,6
39208639,2016-08-29,39208475,1
39208783,2016-08-29,39208475,2
39208870,2016-08-29,39208718,10
39208882,2016-08-29,39111048,0
39208950,2016-08-29,38946218,0
39209115,2016-08-29,39209030,2
39209165,2016-08-29,39208718,6
39209201,2016-08-29,39209030,0
39209233,2016-08-29,39196325,0
39209402,2016-08-29,39202379,1
39209458,2016-08-29,39208117,1
39209593,2016-08-29,39209479,2
39209600,2016-08-29,39209479,0
39209682,2016-08-29,39209118,1
39209889,2016-08-29,39209841,1
39209897,2016-08-29,36620585,2
39209901,2016-08-29,39209763,9
39210111,2016-08-29,39209763,5
39210125,2016-08-29,39210010,2
39210153,2016-08-29,39210010,1
39210184,2016-08-29,35565064,7
39210213,2016-08-29,39210147,0
39210231,2016-08-29,39209763,11
39210398,2016-08-29,39210296,0
39210480,2016-08-29,38803871,3
39210488,2016-08-29,31323885,6
39210490,2016-08-29,39210296,0
39211127,2016-08-29,39169570,0
39211195,2016-08-29,39210986,1
39211211,2016-08-29,39209411,4
39211248,2016-08-29,39210751,5
39211485,2016-08-29,39211323,0
39211573,2016-08-29,39211068,0
39211602,2016-08-29,39211502,1
39211605,2016-08-29,39211323,1
39211699,2016-08-29,39184130,0
39211817,2016-08-29,39211296,2
39211833,2016-08-29,39211068,5
39211972,2016-08-29,39211163,2
39211989,2016-08-29,39211884,1
39212279,2016-08-29,39211502,1
39212413,2016-08-29,39212205,2
39212426,2016-08-29,39212357,3
39212566,2016-08-29,13398001,1
39212612,2016-08-29,36596849,1
39212710,2016-08-29,39212676,1
39212843,2016-08-29,39212698,4
39213136,2016-08-29,39213119,3
39213229,2016-08-29,39211068,0
39213444,2016-08-29,39212530,3
39213568,2016-08-29,39212635,5
39213892,2016-08-29,39213720,2
39214003,2016-08-29,39213720,1
39214170,2016-08-29,39213317,14
39214181,2016-08-29,39209945,1
39214309,2016-08-29,39213554,1
39214581,2016-08-29,37451668,2
39214691,2016-08-29,39214518,1
39214742,2016-08-29,39198579,1
39214817,2016-08-29,36612920,0
39214855,2016-08-29,39213320,1
39214908,2016-08-29,39214683,7
39214973,2016-08-29,39214683,6
39215087,2016-08-29,39214683,6
39215619,2016-08-29,39213554,2
39215643,2016-08-29,39206395,3
39215752,2016-08-29,39215307,-1
39215880,2016-08-29,39212205,2
39215897,2016-08-29,39215564,5
39216027,2016-08-29,29166098,1
39216141,2016-08-29,39215307,-2
39216285,2016-08-29,39216222,4
39216294,2016-08-29,39216161,1
39216364,2016-08-29,39216200,3
39216476,2016-08-29,39216319,2
39216492,2016-08-29,39216267,0
39216561,2016-08-29,39216052,1
39216573,2016-08-29,39216542,2
39216717,2016-08-29,39216176,2
39216738,2016-08-29,28634040,3
39216792,2016-08-29,39216176,1
39216821,2016-08-29,39208035,1
39216884,2016-08-29,39216786,3
39217172,2016-08-30,39216662,2
39217245,2016-08-30,39217149,2
39217368,2016-08-30,39216908,3
39217441,2016-08-30,29337007,2
39217464,2016-08-30,39216519,1
39217596,2016-08-30,39217432,4
39217856,2016-08-30,39217820,2
39217940,2016-08-30,39217820,2
39218102,2016-08-30,39216222,0
39218214,2016-08-30,39216908,2
39218404,2016-08-30,39216267,2
39218604,2016-08-30,39215307,1
39218664,2016-08-30,39212113,1
39218703,2016-08-30,38231896,0
39218738,2016-08-30,39218208,10
39218785,2016-08-30,32170664,4
39219007,2016-08-30,39218918,0
39219052,2016-08-30,39218808,1
39219113,2016-08-30,39218918,0
39219185,2016-08-30,39218808,0
39219435,2016-08-30,39218808,0
39219473,2016-08-30,39217789,5
39219514,2016-08-30,39219442,2
39219562,2016-08-30,39218826,2
39219712,2016-08-30,24258770,7
39220587,2016-08-30,39220307,0
39220695,2016-08-30,38370197,0
39220728,2016-08-30,39219442,2
39220743,2016-08-30,39220307,0
39220754,2016-08-30,39220307,3
39221061,2016-08-30,39206395,0
39221253,2016-08-30,39220840,3
39221269,2016-08-30,39215243,6
39221472,2016-08-30,39220917,4
39221917,2016-08-30,39221211,0
39221967,2016-08-30,39221211,1
39222001,2016-08-30,38592195,4
39222028,2016-08-30,39213720,3
39222167,2016-08-30,39219984,0
39222184,2016-08-30,39220915,2
39222289,2016-08-30,39222206,3
39222556,2016-08-30,39216835,0
39222941,2016-08-30,39222302,5
39222943,2016-08-30,39213199,1
39223053,2016-08-30,39222206,0
39223425,2016-08-30,39223291,1
39223601,2016-08-30,39223103,1
39223678,2016-08-30,39222302,7
39223835,2016-08-30,39221868,0
39223932,2016-08-30,39220307,0
39224176,2016-08-30,39224141,2
39224223,2016-08-30,34931505,0
39224408,2016-08-30,39224323,1
39224626,2016-08-30,39224141,4
39224651,2016-08-30,39224496,1
39224728,2016-08-30,31331135,0
39224965,2016-08-30,39223320,5
39225028,2016-08-30,39223608,2
39225037,2016-08-30,39224991,1
39225355,2016-08-30,39224665,3
39225397,2016-08-30,39224951,0
39225399,2016-08-30,39224951,1
39225410,2016-08-30,39225214,2
39225656,2016-08-30,39214657,2
39225814,2016-08-30,39225152,1
39226926,2016-08-30,37722903,0
39226941,2016-08-30,39225428,4
39226942,2016-08-30,39205607,0
39227048,2016-08-30,39226634,1
39227237,2016-08-30,39224218,0
39227503,2016-08-30,26760616,1
39227562,2016-08-30,39226734,1
39227686,2016-08-30,39001435,0
39227895,2016-08-30,39227506,2
39227911,2016-08-30,39226349,0
39228219,2016-08-30,39226349,0
39228854,2016-08-29,39228853,2
39229162,2016-08-30,39228873,0
39229335,2016-08-30,39005256,0
39229744,2016-08-30,25065368,0
39229840,2016-08-30,39229328,1
39229925,2016-08-30,39220915,3
39230070,2016-08-30,39226634,0
39230187,2016-08-30,39230134,3
39230246,2016-08-30,39230073,0
39230263,2016-08-30,39230226,2
39230296,2016-08-30,39229923,0
39230325,2016-08-30,39229923,0
39230372,2016-08-30,39229348,1
39230400,2016-08-30,39230073,0
39230969,2016-08-30,39230643,1
39231097,2016-08-30,39229010,0
39231306,2016-08-30,39230356,3
39231451,2016-08-30,39225152,0
39231483,2016-08-30,39230362,4
39231658,2016-08-30,39231388,8
39231727,2016-08-30,39231562,1
39231744,2016-08-30,39231518,3
39231824,2016-08-30,39231723,1
39232002,2016-08-30,39229455,4
39232015,2016-08-30,39231683,1
39232039,2016-08-30,39229056,0
39232106,2016-08-30,39231683,1
39232111,2016-08-30,39231961,11
39232168,2016-08-30,39231518,2
39232369,2016-08-30,39093777,4
39232471,2016-08-30,39226788,1
39232500,2016-08-30,39232399,5
39232563,2016-08-30,39232404,0
39232774,2016-08-30,39232431,1
39233416,2016-08-30,39233415,0
39233428,2016-08-30,35850571,0
39233519,2016-08-30,39232504,1
39233568,2016-08-30,39233415,2
39233600,2016-08-30,39233415,2
39233782,2016-08-30,39232504,1
39233818,2016-08-30,39230640,3
39233902,2016-08-30,39233624,2
39234038,2016-08-30,39233378,5
39234262,2016-08-30,34557318,1
39234335,2016-08-30,39233415,0
39234627,2016-08-30,39233415,1
39234822,2016-08-30,39230192,1
39234888,2016-08-30,18258690,27
39234926,2016-08-30,26412299,1
39235076,2016-08-30,7505547,83
39235260,2016-08-30,39235006,0
39235321,2016-08-30,39233794,0
39235402,2016-08-30,21003311,4
39235797,2016-08-30,39235063,1
39235817,2016-08-30,39235691,1
39235995,2016-08-30,39235840,9
39236044,2016-08-30,39235840,7
39236060,2016-08-30,39235882,10
39236108,2016-08-30,39235840,2
39236184,2016-08-30,37342963,2
39236202,2016-08-30,39236132,2
39236209,2016-08-30,39236132,1
39236385,2016-08-30,39236186,0
39236484,2016-08-30,39231372,0
39236546,2016-08-30,39215779,0
39236649,2016-08-30,9261961,2
39237100,2016-08-30,39236850,0
39237124,2016-08-30,39236850,2
39237342,2016-08-30,39237123,1
39237369,2016-08-30,39237299,6
39237391,2016-08-30,39237123,4
39237455,2016-08-30,39237345,3
39237599,2016-08-30,39237522,2
39237612,2016-08-30,39237345,4
39237828,2016-08-30,39232931,2
39238137,2016-08-30,39233378,1
39238217,2016-08-30,39237345,2
39238439,2016-08-30,39233378,1
39238520,2016-08-30,39232596,1
39238658,2016-08-30,39238393,3
39238677,2016-08-30,39238393,4
39238862,2016-08-31,39238393,1
39238914,2016-08-31,39237123,1
39239046,2016-08-31,37425509,2
39239098,2016-08-31,39239037,1
39239152,2016-08-31,39232183,0
39239468,2016-08-31,39188663,3
39239515,2016-08-31,39237811,1
39240062,2016-08-31,39239372,2
39240207,2016-08-31,39238259,4
39240415,2016-08-31,39236651,4
39240723,2016-08-31,38660129,2
39240988,2016-08-31,39239596,0
39241009,2016-08-31,39240545,4
39241350,2016-08-31,39241030,2
39241668,2016-08-31,39241030,1
39241680,2016-08-31,7340197,1
39241731,2016-08-31,39241657,1
39242012,2016-08-31,39241755,1
39242241,2016-08-31,39229010,1
39242242,2016-08-31,37240553,10
39242287,2016-08-31,39233363,0
39242546,2016-08-31,39241957,3
39242919,2016-08-31,39242176,2
39242929,2016-08-31,39242872,1
39242948,2016-08-31,39242727,3
39243251,2016-08-31,6802420,1
39243425,2016-08-31,39242872,1
39243664,2016-08-31,39241755,3
39243782,2016-08-31,34644289,0
39244623,2016-08-31,39244005,0
39244713,2016-08-31,39231807,4
39244953,2016-08-31,39218159,0
39244972,2016-08-31,39244808,2
39245222,2016-08-31,39244204,0
39245904,2016-08-31,39245757,2
39246109,2016-08-31,39220840,0
39246221,2016-08-31,39244808,0
39246281,2016-08-31,35193626,0
39246737,2016-08-31,39246384,0
39246786,2016-08-31,39246739,6
39246888,2016-08-31,39246502,4
39246901,2016-08-31,39246481,0
39247174,2016-08-31,39247023,2
39247193,2016-08-31,39246686,2
39247313,2016-08-31,39246078,2
39247494,2016-08-31,24258770,3
39247704,2016-08-31,39247652,4
39247713,2016-08-31,39245573,2
39247734,2016-08-31,39247583,4
39247783,2016-08-31,39247293,1
39247791,2016-08-31,39247023,0
39247796,2016-08-31,39247583,1
39247965,2016-08-31,39247583,0
39248188,2016-08-31,39247293,0
39248209,2016-08-31,39237927,2
39248264,2016-08-31,22491411,0
39248357,2016-08-31,39246219,2
39248461,2016-08-31,39247583,0
39248549,2016-08-31,14980322,0
39248590,2016-08-31,13276728,1
39248832,2016-08-31,39242176,1
39249245,2016-08-31,39237254,2
39249251,2016-08-31,39246219,2
39249344,2016-08-31,39249255,0
39249379,2016-08-31,26570912,0
39249923,2016-08-31,39249800,0
39250166,2016-08-31,39249773,2
39250294,2016-08-31,39249255,2
39250295,2016-08-31,39249457,6
39250422,2016-08-31,39249377,1
39250512,2016-08-31,39246111,0
39250737,2016-08-31,39250200,6
39250773,2016-08-31,39250200,4
39250933,2016-08-31,39250448,6
39251218,2016-08-31,39249255,1
39251242,2016-08-31,39250907,0
39251349,2016-08-31,39248790,2
39251375,2016-08-31,39251219,1
39251622,2016-08-31,39248953,0
39251760,2016-08-31,39250281,0
39251773,2016-08-31,39246078,0
39251775,2016-08-31,39251614,5
39251828,2016-08-31,39251559,1
39251973,2016-08-31,39251614,5
39252092,2016-08-31,39251047,6
39252214,2016-08-31,39250571,1
39252608,2016-08-31,23864372,1
39252610,2016-08-31,29708821,6
39252706,2016-08-31,39252280,0
39252735,2016-08-31,39252449,0
39252774,2016-08-31,39252405,4
39252810,2016-08-31,39252675,0
39252824,2016-08-31,39252645,1
39252837,2016-08-31,39252449,2
39252854,2016-08-31,39252645,2
39252881,2016-08-31,39252449,0
39252918,2016-08-31,39252449,6
39253040,2016-08-31,39252960,4
39253291,2016-08-31,39248953,2
39253551,2016-08-31,39252950,0
39253558,2016-08-31,39253299,1
39253592,2016-08-31,15629885,11
39253604,2016-08-31,39253476,0
39253752,2016-08-31,39249634,0
39253773,2016-08-31,39253725,0
39253904,2016-08-31,39253670,3
39253941,2016-08-31,39253470,1
39253953,2016-08-31,39253299,0
39254062,2016-08-31,39253725,1
39254386,2016-08-31,39253456,3
39254474,2016-08-31,39254021,1
39254482,2016-08-31,39253476,1
39254509,2016-08-31,39253615,0
39254527,2016-08-31,39254382,1
39254528,2016-08-31,39254021,1
39254643,2016-08-31,39252645,0
39254692,2016-08-31,39249357,1
39254846,2016-08-31,39241344,0
39254948,2016-08-31,39254769,1
39255184,2016-08-31,34314472,0
39255185,2016-08-31,39253497,0
39255226,2016-08-31,39255146,3
39255342,2016-08-31,39253476,0
39255349,2016-08-31,39255133,1
39255569,2016-08-31,39255240,0
39255950,2016-08-31,39133170,3
39255958,2016-08-31,39255625,2
39255964,2016-08-31,39255625,2
39255996,2016-08-31,39255146,0
39256022,2016-08-31,39255781,22
39256125,2016-08-31,39255146,0
39256395,2016-08-31,28400446,4
39256400,2016-08-31,39256297,2
39256533,2016-08-31,39256170,5
39256744,2016-08-31,39256701,1
39257055,2016-08-31,39256701,2
39257095,2016-08-31,38289656,3
39257211,2016-08-31,39182850,1
39257304,2016-08-31,39256886,1
39257385,2016-08-31,39254768,1
39257409,2016-08-31,39257343,0
39257486,2016-08-31,39257359,4
39257789,2016-08-31,39257695,1
39257985,2016-08-31,39247190,2
39258020,2016-08-31,32642236,0
39258110,2016-08-31,39257948,1
39258118,2016-08-31,39257820,26
39258138,2016-08-31,39257948,2
39258175,2016-08-31,39255170,0
39258401,2016-08-31,39258298,0
39258418,2016-08-31,39257867,0
39258491,2016-08-31,39258251,0
39258740,2016-08-31,39258612,2
39258814,2016-08-31,39251701,1
39259020,2016-08-31,13453104,3
39259237,2016-08-31,39258944,1
39259281,2016-08-31,39257915,1
39259287,2016-08-31,39259184,2
39259309,2016-08-31,39259184,0
39259322,2016-08-31,39237811,0
39259333,2016-08-31,39259252,13
39259445,2016-08-31,39257867,5
39259737,2016-08-31,16626462,5
39259951,2016-08-31,39259779,1
39260054,2016-08-31,39259779,5
39260201,2016-08-31,39247025,5
39260207,2016-08-31,39259766,3
39260245,2016-08-31,39257915,1
39260263,2016-08-31,39260164,0
39260274,2016-08-31,39260164,3
39260382,2016-08-31,39260128,0
39260448,2016-08-31,39260329,6
39260589,2016-08-31,39260572,1
39260641,2016-08-31,39260499,2
39260779,2016-09-01,39260482,5
39260889,2016-09-01,39260482,1
39260948,2016-09-01,39258658,0
39260984,2016-09-01,39260894,9
39261242,2016-09-01,39261159,2
39261404,2016-09-01,39261358,3
39261641,2016-09-01,39256960,0
39261701,2016-09-01,39260268,3
39261703,2016-09-01,39261597,2
39261773,2016-09-01,39261554,0
39262059,2016-09-01,39261782,3
39262320,2016-09-01,39260268,0
39262424,2016-09-01,39261358,1
39262513,2016-09-01,39260499,2
39262553,2016-09-01,20923209,9
39262600,2016-09-01,39262241,0
39262642,2016-09-01,39262617,1
39262711,2016-09-01,39261554,2
39263015,2016-09-01,39256770,1
39263144,2016-09-01,39244662,0
39263320,2016-09-01,39093777,3
39263337,2016-09-01,39195608,2
39263476,2016-09-01,39263211,2
39263514,2016-09-01,39190964,0
39263520,2016-09-01,39263211,1
39263558,2016-09-01,39263211,0
39263605,2016-09-01,39263211,4
39263668,2016-09-01,35243633,1
39263886,2016-09-01,39262617,1
39263905,2016-09-01,39263745,1
39264053,2016-09-01,39263412,1
39264141,2016-09-01,39263708,0
39264250,2016-09-01,39230356,1
39264263,2016-09-01,39264213,2
39264928,2016-09-01,39263745,1
39265781,2016-09-01,39196743,9
39266579,2016-09-01,39265981,0
39267014,2016-09-01,39258084,1
39267064,2016-09-01,39266853,-3
39267514,2016-09-01,39261466,1
39267574,2016-09-01,39252915,4
39267620,2016-09-01,39234380,1
39267894,2016-09-01,39258189,1
39267978,2016-09-01,16960167,2
39268025,2016-09-01,39254231,3
39268072,2016-09-01,39267255,7
39268191,2016-09-01,39268103,5
39268305,2016-09-01,39268120,4
39268577,2016-09-01,10292326,1
39268810,2016-09-01,26269673,1
39268816,2016-09-01,39257948,0
39269050,2016-09-01,25374140,0
39269153,2016-09-01,39268656,5
