id,creation_date,score
22632615,3/25/2014,1
22633202,3/25/2014,0
22633600,3/25/2014,2
22646342,3/25/2014,3
22634420,3/25/2014,5
22634805,3/25/2014,0
22634807,3/25/2014,0
22635564,3/25/2014,1
22635920,3/25/2014,3
22636123,3/25/2014,1
22636322,3/25/2014,1
22636968,3/25/2014,0
22637284,3/25/2014,3
22639186,3/25/2014,1
22638119,3/25/2014,1
22638198,3/25/2014,0
22638805,3/25/2014,0
22642062,3/25/2014,1
22639062,3/25/2014,1
22639307,3/25/2014,1
22639356,3/25/2014,0
22639426,3/25/2014,2
22639431,3/25/2014,1
22639816,3/25/2014,8
22640001,3/25/2014,2
22640016,3/25/2014,54
22640146,3/25/2014,1
22640467,3/25/2014,4
22640586,3/25/2014,3
22640678,3/25/2014,0
22640956,3/25/2014,0
22641265,3/25/2014,0
22641319,3/25/2014,0
22642463,3/25/2014,4
22642745,3/25/2014,6
22643298,3/25/2014,0
22643333,3/25/2014,1
22643372,3/25/2014,27
22643419,3/25/2014,0
22643432,3/25/2014,2
22643458,3/25/2014,1
22643488,3/25/2014,0
22643580,3/25/2014,6
22643660,3/25/2014,0
22644219,3/25/2014,0
22644391,3/25/2014,1
22644481,3/25/2014,4
22644659,3/25/2014,1
22644780,3/25/2014,10
22644804,3/25/2014,17
22645127,3/25/2014,15
22645491,3/25/2014,1
22645536,3/25/2014,1
22646168,3/25/2014,0
22646249,3/25/2014,2
22646374,3/25/2014,2
22647156,3/25/2014,1
22647263,3/25/2014,2
22647298,3/25/2014,1
22647331,3/25/2014,-1
22647591,3/25/2014,2
22647951,3/25/2014,0
22648634,3/25/2014,0
22648662,3/25/2014,0
22648821,3/25/2014,0
22648859,3/26/2014,0
22648954,3/26/2014,4
22649124,3/26/2014,9
22747916,3/26/2014,1
22649536,3/26/2014,8
22649781,3/26/2014,3
22650335,3/26/2014,1
22650618,3/26/2014,0
22650642,3/26/2014,0
22650674,3/26/2014,0
22650737,3/26/2014,1
22650955,3/26/2014,2
22650976,3/26/2014,1
22651660,3/26/2014,0
22651792,3/26/2014,0
22652069,3/26/2014,13
22652768,3/26/2014,6
22652891,3/26/2014,0
22652941,3/26/2014,4
22652951,3/26/2014,1
22653503,3/26/2014,0
22657990,3/26/2014,2
22654409,3/26/2014,0
22654421,3/26/2014,6
22654968,3/26/2014,0
22655060,3/26/2014,34
22655975,3/26/2014,-1
22656676,3/26/2014,2
22656926,3/26/2014,1
22656990,3/26/2014,2
22657282,3/26/2014,1
22657333,3/26/2014,2
22658184,3/26/2014,4
22658616,3/26/2014,1
22658853,3/26/2014,0
22658884,3/26/2014,3
22659947,3/26/2014,15
22660140,3/26/2014,3
22660149,3/26/2014,23
22660224,3/26/2014,0
22660392,3/26/2014,0
22660450,3/26/2014,1
22661076,3/26/2014,0
22661278,3/26/2014,0
22661397,3/26/2014,4
22661697,3/26/2014,1
22661984,3/26/2014,1
22662105,3/26/2014,4
22662225,3/26/2014,0
22662842,3/26/2014,0
22662870,3/26/2014,2
22663082,3/26/2014,0
22663339,3/26/2014,0
22663417,3/26/2014,1
22663523,3/26/2014,3
22664116,3/26/2014,3
22664225,3/26/2014,0
22664351,3/26/2014,0
22664381,3/26/2014,2
22664738,3/26/2014,0
22664763,3/26/2014,0
22664923,3/26/2014,0
22665048,3/26/2014,1
22665103,3/26/2014,2
22665250,3/26/2014,1
22665389,3/26/2014,0
22665818,3/26/2014,0
22666475,3/26/2014,7
22666914,3/26/2014,0
22667097,3/26/2014,1
22667164,3/26/2014,0
22667470,3/26/2014,0
22667496,3/26/2014,0
22667745,3/26/2014,1
22667753,3/26/2014,0
22667844,3/26/2014,0
22668061,3/26/2014,2
22668144,3/26/2014,8
22668255,3/26/2014,0
22668381,3/26/2014,1
22668449,3/26/2014,2
22669174,3/26/2014,1
22669265,3/26/2014,0
22669738,3/26/2014,0
22669973,3/26/2014,-1
22670061,3/26/2014,1
22670541,3/26/2014,13
22670671,3/26/2014,0
22670690,3/26/2014,0
22670709,3/26/2014,2
22670868,3/26/2014,2
22671400,3/26/2014,4
22671686,3/26/2014,1
22671692,3/26/2014,0
22671700,3/26/2014,0
22671740,3/26/2014,3
22671992,3/26/2014,0
22672108,3/26/2014,5
22672242,3/26/2014,0
22672495,3/26/2014,6
22672584,3/26/2014,1
22672589,3/26/2014,0
22672768,3/26/2014,1
22673335,3/26/2014,8
22673433,3/26/2014,0
22673474,3/26/2014,4
22673556,3/26/2014,1
22674132,3/26/2014,0
22674524,3/26/2014,0
22674981,3/26/2014,3
22675046,3/26/2014,0
22675132,3/26/2014,0
22675175,3/26/2014,-1
22675252,3/26/2014,3
22675260,3/26/2014,0
22675557,3/26/2014,2
22675948,3/27/2014,0
22676097,3/27/2014,0
22676217,3/27/2014,3
22676571,3/27/2014,0
22676623,3/27/2014,1
22677121,3/27/2014,2
22676706,3/27/2014,1
22676733,3/27/2014,1
22676735,3/27/2014,0
22676867,3/27/2014,0
22677120,3/27/2014,0
22677758,3/27/2014,1
22677816,3/27/2014,1
22678185,3/27/2014,0
22678203,3/27/2014,7
22678230,3/27/2014,0
22678274,3/27/2014,0
22678615,3/27/2014,0
22678650,3/27/2014,0
22679079,3/27/2014,0
22679493,3/27/2014,2
22679951,3/27/2014,1
22680128,3/27/2014,0
22680425,3/27/2014,1
22680610,3/27/2014,2
22680641,3/27/2014,10
22680683,3/27/2014,0
22680705,3/27/2014,1
22681929,3/27/2014,1
22682595,3/27/2014,0
22682851,3/27/2014,1
22683088,3/27/2014,0
22683133,3/27/2014,1
22683377,3/27/2014,0
22683393,3/27/2014,0
22683713,3/27/2014,2
22684162,3/27/2014,13
22684398,3/27/2014,0
22684475,3/27/2014,4
22684506,3/27/2014,0
22684903,3/27/2014,0
22685021,3/27/2014,1
22685037,3/27/2014,0
22685167,3/27/2014,0
22685549,3/27/2014,0
22685846,3/27/2014,-1
22685896,3/27/2014,3
22686547,3/27/2014,1
22686662,3/27/2014,1
22686949,3/27/2014,0
22687178,3/27/2014,1
22687837,3/27/2014,0
22688549,3/27/2014,1
22688666,3/27/2014,0
22689076,3/27/2014,1
22689082,3/27/2014,6
22689301,3/27/2014,0
22689361,3/27/2014,1
22689625,3/27/2014,2
22690255,3/27/2014,7
22690294,3/27/2014,1
22690525,3/27/2014,1
22691280,3/27/2014,0
22691299,3/27/2014,3
22691528,3/27/2014,0
22691758,3/27/2014,0
22692172,3/27/2014,0
22692247,3/27/2014,0
22693059,3/27/2014,3
22693077,3/27/2014,2
22693173,3/27/2014,6
22693228,3/27/2014,1
22693431,3/27/2014,-2
22693492,3/27/2014,1
22693734,3/27/2014,1
22693865,3/27/2014,5
22693888,3/27/2014,2
22693939,3/27/2014,0
22693979,3/27/2014,0
22694238,3/27/2014,1
22694510,3/27/2014,0
22694567,3/27/2014,8
22695156,3/27/2014,3
22695257,3/27/2014,0
22695409,3/27/2014,2
22695502,3/27/2014,0
22695524,3/27/2014,0
22696032,3/27/2014,1
22696363,3/27/2014,5
22696477,3/27/2014,0
22697102,3/27/2014,5
22697265,3/27/2014,0
22697392,3/27/2014,2
22697668,3/27/2014,0
22697989,3/27/2014,1
22698247,3/27/2014,0
22698490,3/27/2014,0
22698581,3/27/2014,5
22698699,3/27/2014,1
22698808,3/27/2014,0
22699054,3/27/2014,0
22699084,3/27/2014,2
22699243,3/27/2014,1
22699596,3/27/2014,2
22699774,3/27/2014,2
22700011,3/27/2014,-2
22700188,3/27/2014,1
22700472,3/27/2014,0
22701009,3/27/2014,1
22701532,3/27/2014,2
22701588,3/27/2014,1
22701606,3/27/2014,1
22701622,3/27/2014,2
22701680,3/28/2014,0
22702052,3/28/2014,0
22702520,3/28/2014,-1
22702789,3/28/2014,0
22702885,3/28/2014,0
22702977,3/28/2014,1
22703475,3/28/2014,2
22703503,3/28/2014,0
22703595,3/28/2014,5
22703687,3/28/2014,0
22703900,3/28/2014,1
22703990,3/28/2014,0
22704047,3/28/2014,2
22704077,3/28/2014,0
22704081,3/28/2014,0
22704145,3/28/2014,0
22704506,3/28/2014,-1
22704527,3/28/2014,0
22704722,3/28/2014,0
22704934,3/28/2014,2
22705491,3/28/2014,0
22708629,3/28/2014,1
22709100,3/28/2014,-1
22709204,3/28/2014,3
22709206,3/28/2014,10
22709537,3/28/2014,0
22710443,3/28/2014,0
22710470,3/28/2014,0
22710734,3/28/2014,0
22710778,3/28/2014,0
22710907,3/28/2014,1
22711135,3/28/2014,0
22711197,3/28/2014,1
22711355,3/28/2014,0
22711469,3/28/2014,0
22711548,3/28/2014,2
22711938,3/28/2014,1
22712273,3/28/2014,0
22712334,3/28/2014,0
22712409,3/28/2014,1
22712455,3/28/2014,2
22712981,3/28/2014,0
22713114,3/28/2014,-1
22713280,3/28/2014,0
22713325,3/28/2014,60
22713589,3/28/2014,0
22713763,3/28/2014,2
22714398,3/28/2014,0
22714775,3/28/2014,2
22714845,3/28/2014,2
22714956,3/28/2014,0
22716088,3/28/2014,5
22716193,3/28/2014,0
22716521,3/28/2014,5
22716550,3/28/2014,1
22716740,3/28/2014,0
22718264,3/28/2014,1
22717290,3/28/2014,0
22717412,3/28/2014,4
22717651,3/28/2014,2
22717677,3/28/2014,0
22717680,3/28/2014,2
22717869,3/28/2014,0
22717892,3/28/2014,1
22717930,3/28/2014,15
22718089,3/28/2014,1
22718136,3/28/2014,3
22718334,3/28/2014,4
22718555,3/28/2014,1
22718649,3/28/2014,0
22718745,3/28/2014,1
22718874,3/28/2014,3
22719070,3/28/2014,1
22719240,3/28/2014,0
22719335,3/28/2014,1
22719469,3/28/2014,3
22719701,3/28/2014,1
22719904,3/28/2014,1
22720418,3/28/2014,1
22720524,3/28/2014,0
22720533,3/28/2014,1
22720628,3/28/2014,1
22721102,3/28/2014,1
22721499,3/28/2014,0
22721545,3/28/2014,1
22721574,3/28/2014,0
22721819,3/28/2014,5
22722647,3/28/2014,0
22722565,3/28/2014,0
22723171,3/28/2014,0
22723186,3/28/2014,0
22723564,3/28/2014,1
22723673,3/28/2014,5
22723975,3/28/2014,2
22724018,3/28/2014,0
22724052,3/28/2014,1
22724132,3/28/2014,0
22724373,3/28/2014,1
22725023,3/28/2014,0
22725308,3/29/2014,3
22725914,3/29/2014,0
22726068,3/29/2014,-1
22726116,3/29/2014,1
22726208,3/29/2014,2
22726311,3/29/2014,3
22726505,3/29/2014,0
22726568,3/29/2014,0
22726764,3/29/2014,3
22726926,3/29/2014,0
22728422,3/29/2014,8
22728606,3/29/2014,0
22728960,3/29/2014,4
22729227,3/29/2014,0
22729408,3/29/2014,0
22729807,3/29/2014,0
22729830,3/29/2014,1
22729866,3/29/2014,3
22730318,3/29/2014,2
22730563,3/29/2014,0
22730623,3/29/2014,1
22730753,3/29/2014,0
22730996,3/29/2014,0
22731980,3/29/2014,2
22732277,3/29/2014,0
22732333,3/29/2014,1
22732449,3/29/2014,1
22732615,3/29/2014,5
22732815,3/29/2014,1
22732852,3/29/2014,0
22733164,3/29/2014,-1
22733310,3/29/2014,1
22733378,3/29/2014,1
22733832,3/29/2014,0
22733879,3/29/2014,1
22734348,3/29/2014,-5
22734609,3/29/2014,0
22734950,3/29/2014,0
22735224,3/29/2014,4
22735234,3/29/2014,0
22735633,3/29/2014,5
22735653,3/29/2014,0
22735768,3/29/2014,0
22735781,3/29/2014,0
22735913,3/29/2014,0
22735958,3/29/2014,0
22736106,3/29/2014,1
22736107,3/29/2014,1
22736215,3/29/2014,-1
22736275,3/29/2014,0
22736316,3/29/2014,1
22737090,3/29/2014,4
22737183,3/29/2014,0
22737322,3/29/2014,1
22737452,3/29/2014,3
22737481,3/29/2014,0
22737701,3/29/2014,0
22738240,3/29/2014,1
22738285,3/29/2014,3
22738286,3/29/2014,0
22738355,3/29/2014,5
22738362,3/29/2014,1
22738540,3/30/2014,0
22738649,3/30/2014,2
22738884,3/30/2014,4
22739070,3/30/2014,1
22739076,3/30/2014,1
22739173,3/30/2014,1
22739470,3/30/2014,0
22739484,3/30/2014,3
22739542,3/30/2014,1
22739876,3/30/2014,10
22740082,3/30/2014,9
22740107,3/30/2014,1
22740515,3/30/2014,0
22740643,3/30/2014,2
22740722,3/30/2014,0
22741311,3/30/2014,0
22742676,3/30/2014,0
22742737,3/30/2014,34
22742887,3/30/2014,1
22743072,3/30/2014,1
22743365,3/30/2014,0
22743543,3/30/2014,2
22743589,3/30/2014,3
22744403,3/30/2014,2
22744838,3/30/2014,0
22745541,3/30/2014,4
22745872,3/30/2014,5
22746343,3/30/2014,0
22746508,3/30/2014,9
22746518,3/30/2014,1
22746954,3/30/2014,0
22747431,3/30/2014,1
22747526,3/30/2014,0
22747714,3/30/2014,0
22747759,3/30/2014,2
22747915,3/30/2014,1
22747953,3/30/2014,2
22748358,3/30/2014,3
22748439,3/30/2014,0
22748495,3/30/2014,0
22748520,3/30/2014,3
22749181,3/30/2014,1
22749243,3/30/2014,0
22749404,3/30/2014,0
22749448,3/30/2014,2
22749449,3/30/2014,0
22749489,3/30/2014,1
22749606,3/30/2014,0
22749634,3/30/2014,4
22749701,3/30/2014,0
22749872,3/30/2014,0
22750282,3/30/2014,5
22750359,3/30/2014,3
22750577,3/30/2014,-1
22751445,3/30/2014,0
22751488,3/30/2014,0
22751672,3/31/2014,2
22751700,3/31/2014,-1
22751704,3/31/2014,0
22752009,3/31/2014,1
22752021,3/31/2014,3
22752313,3/31/2014,0
22752331,3/31/2014,0
22752401,3/31/2014,0
22752436,3/31/2014,0
22752446,3/31/2014,1
22752617,3/31/2014,1
22753453,3/31/2014,0
22753572,3/31/2014,3
22754154,3/31/2014,0
22754432,3/31/2014,0
22754519,3/31/2014,2
22754521,3/31/2014,0
22754667,3/31/2014,0
22754760,3/31/2014,3
22754773,3/31/2014,0
22755263,3/31/2014,0
22755876,3/31/2014,5
22756043,3/31/2014,0
22756108,3/31/2014,1
22756129,3/31/2014,0
22756372,3/31/2014,15
22756392,3/31/2014,8
22756612,3/31/2014,2
22757253,3/31/2014,1
22757287,3/31/2014,3
22757353,3/31/2014,8
22757401,3/31/2014,2
22757928,3/31/2014,0
22757965,3/31/2014,0
22757985,3/31/2014,-2
22758249,3/31/2014,3
22758859,3/31/2014,1
22758990,3/31/2014,1
22759512,3/31/2014,1
22759521,3/31/2014,1
22759949,3/31/2014,0
22760168,3/31/2014,0
22760473,3/31/2014,4
22760883,3/31/2014,0
22761199,3/31/2014,8
22761733,3/31/2014,6
22762148,3/31/2014,0
22762185,3/31/2014,2
22762242,3/31/2014,1
22763303,3/31/2014,1
22764006,3/31/2014,1
22764091,3/31/2014,0
22764243,3/31/2014,1
22764990,3/31/2014,3
22765375,3/31/2014,0
22765544,3/31/2014,2
22765646,3/31/2014,2
22765812,3/31/2014,0
22766014,3/31/2014,0
22766100,3/31/2014,2
22766236,3/31/2014,0
22766543,3/31/2014,0
22766647,3/31/2014,1
22766738,3/31/2014,8
22766806,3/31/2014,0
22766910,3/31/2014,1
22767031,3/31/2014,1
22767054,3/31/2014,0
22767110,3/31/2014,0
22767119,3/31/2014,0
22767219,3/31/2014,0
22767341,3/31/2014,0
22767768,3/31/2014,2
22767794,3/31/2014,0
22767843,3/31/2014,4
22767893,3/31/2014,61
22768008,3/31/2014,2
22768109,3/31/2014,4
22770791,3/31/2014,0
22769074,3/31/2014,1
22770706,3/31/2014,2
22769669,3/31/2014,0
22769676,3/31/2014,0
22769877,3/31/2014,0
22769915,3/31/2014,1
22769940,3/31/2014,5
22770352,3/31/2014,61
22770554,3/31/2014,1
22770875,3/31/2014,0
22771260,3/31/2014,10
22771499,3/31/2014,0
22771542,3/31/2014,0
22771715,3/31/2014,2
22771939,3/31/2014,4
22771861,3/31/2014,2
22771905,3/31/2014,1
22772089,3/31/2014,1
22772118,3/31/2014,0
22772280,3/31/2014,0
22772279,3/31/2014,11
22772668,3/31/2014,4
22772923,3/31/2014,0
22773068,3/31/2014,1
22773153,3/31/2014,2
22773207,3/31/2014,6
22773258,3/31/2014,1
22773657,3/31/2014,2
22773833,3/31/2014,2
22773940,3/31/2014,3
22773948,3/31/2014,1
22774607,4/1/2014,3
22774609,4/1/2014,0
22774613,4/1/2014,0
22774750,4/1/2014,2
22774913,4/1/2014,4
22775246,4/1/2014,1
22775269,4/1/2014,2
22780521,4/1/2014,1
22775567,4/1/2014,0
22775598,4/1/2014,2
22775805,4/1/2014,1
22775998,4/1/2014,0
22776325,4/1/2014,0
22776329,4/1/2014,0
22776381,4/1/2014,1
22776431,4/1/2014,0
22776624,4/1/2014,1
22776691,4/1/2014,2
22776864,4/1/2014,1
22777032,4/1/2014,0
22777080,4/1/2014,2
22777245,4/1/2014,3
22778107,4/1/2014,0
22778969,4/1/2014,2
22779220,4/1/2014,0
22779816,4/1/2014,0
22780363,4/1/2014,3
22780702,4/1/2014,1
22780785,4/1/2014,1
22780883,4/1/2014,0
22780999,4/1/2014,0
22781270,4/1/2014,1
22781332,4/1/2014,1
22781685,4/1/2014,9
22781866,4/1/2014,2
22782034,4/1/2014,3
22782537,4/1/2014,2
22782925,4/1/2014,0
22783069,4/1/2014,0
22784024,4/1/2014,1
22784182,4/1/2014,3
22784342,4/1/2014,0
22784605,4/1/2014,1
22784621,4/1/2014,0
22784682,4/1/2014,-1
22784818,4/1/2014,9
22784975,4/1/2014,0
22785465,4/1/2014,2
22785475,4/1/2014,1
22785599,4/1/2014,1
22785661,4/1/2014,2
22785860,4/1/2014,-1
22786098,4/1/2014,2
22786366,4/1/2014,1
22786417,4/1/2014,1
22786646,4/1/2014,2
22786804,4/1/2014,1
22786821,4/1/2014,2
22787584,4/1/2014,-1
22787898,4/1/2014,1
22788076,4/1/2014,1
22788113,4/1/2014,4
22788314,4/1/2014,4
22788336,4/1/2014,0
22788572,4/1/2014,1
22788607,4/1/2014,1
22788870,4/1/2014,0
22789336,4/1/2014,0
22789383,4/1/2014,0
22789575,4/1/2014,13
22790469,4/1/2014,1
22790484,4/1/2014,9
22790507,4/1/2014,-1
22790529,4/1/2014,4
22790645,4/1/2014,1
22790778,4/1/2014,0
22791229,4/1/2014,0
22791899,4/1/2014,0
22791762,4/1/2014,0
22792090,4/1/2014,1
22792376,4/1/2014,0
22792954,4/1/2014,0
22793012,4/1/2014,1
22793182,4/1/2014,3
22793341,4/1/2014,0
22793397,4/1/2014,0
22793706,4/1/2014,1
22793866,4/1/2014,0
22793796,4/1/2014,6
22793855,4/1/2014,5
22793964,4/1/2014,7
22793998,4/1/2014,2
22794054,4/1/2014,2
22794345,4/1/2014,5
22794859,4/1/2014,1
22795228,4/1/2014,1
22795526,4/1/2014,0
22796372,4/1/2014,4
22796434,4/1/2014,7
22796635,4/1/2014,0
22796864,4/1/2014,-4
22796899,4/1/2014,1
22797279,4/1/2014,0
22797393,4/1/2014,5
22797583,4/1/2014,1
22797640,4/1/2014,1
22797676,4/1/2014,0
22798234,4/1/2014,2
22798313,4/1/2014,1
22798519,4/1/2014,1
22798587,4/1/2014,0
22798596,4/1/2014,5
22798747,4/1/2014,0
22798926,4/1/2014,0
22798999,4/1/2014,0
22799171,4/2/2014,0
22799269,4/2/2014,0
22799348,4/2/2014,4
22799488,4/2/2014,2
22799607,4/2/2014,0
22799674,4/2/2014,3
22800068,4/2/2014,0
22800220,4/2/2014,1
22800447,4/2/2014,0
22800580,4/2/2014,0
22800752,4/2/2014,-6
22801153,4/2/2014,93
22801237,4/2/2014,3
22801337,4/2/2014,0
22802012,4/2/2014,2
22802567,4/2/2014,2
22803075,4/2/2014,1
22803212,4/2/2014,13
22803310,4/2/2014,10
22803814,4/2/2014,8
22804473,4/2/2014,9
22804507,4/2/2014,3
22804952,4/2/2014,-1
22805233,4/2/2014,0
22805264,4/2/2014,2
22805636,4/2/2014,7
22805816,4/2/2014,6
22805825,4/2/2014,1
22806099,4/2/2014,0
22806578,4/2/2014,0
22806999,4/2/2014,5
22807512,4/2/2014,0
22807542,4/2/2014,0
22807575,4/2/2014,2
22808219,4/2/2014,3
22808272,4/2/2014,1
22808363,4/2/2014,1
22808407,4/2/2014,0
22809433,4/2/2014,1
22809562,4/2/2014,3
22809741,4/2/2014,0
22809758,4/2/2014,0
22810309,4/2/2014,2
22810532,4/2/2014,0
22810626,4/2/2014,0
22811008,4/2/2014,0
22811326,4/2/2014,2
22811641,4/2/2014,0
22811958,4/2/2014,0
22812109,4/2/2014,0
22812384,4/2/2014,1
22812634,4/2/2014,4
22812645,4/2/2014,3
22812897,4/2/2014,7
22813191,4/2/2014,2
22813195,4/2/2014,1
22813723,4/2/2014,6
22814077,4/2/2014,1
22814171,4/2/2014,1
22814425,4/2/2014,2
22814515,4/2/2014,1
22815103,4/2/2014,0
22815288,4/2/2014,2
22815330,4/2/2014,1
22815688,4/2/2014,4
22815798,4/2/2014,2
22816076,4/2/2014,1
22816077,4/2/2014,4
22816222,4/2/2014,3
22816571,4/2/2014,1
22816871,4/2/2014,0
22816877,4/2/2014,1
22817002,4/2/2014,0
22817353,4/2/2014,0
22817386,4/2/2014,9
22817433,4/2/2014,3
22817781,4/2/2014,0
22817833,4/2/2014,1
22818061,4/2/2014,13
22818205,4/2/2014,2
22818654,4/2/2014,0
22818871,4/2/2014,2
22818899,4/2/2014,12
22819066,4/2/2014,0
22819172,4/2/2014,1
22819258,4/2/2014,3
22819432,4/2/2014,0
22819862,4/2/2014,1
22820223,4/2/2014,0
22820396,4/2/2014,3
22820453,4/2/2014,4
22820963,4/2/2014,1
22821189,4/2/2014,2
22821526,4/2/2014,2
22821653,4/2/2014,6
22821728,4/2/2014,0
22821848,4/2/2014,7
22821866,4/2/2014,0
22822337,4/2/2014,1
22822352,4/2/2014,2
22822922,4/2/2014,8
22822857,4/2/2014,0
22823012,4/2/2014,0
22823081,4/2/2014,0
22823323,4/2/2014,4
22823843,4/2/2014,3
22823893,4/2/2014,1
22824277,4/2/2014,1
22824279,4/2/2014,0
22824340,4/2/2014,0
22824452,4/2/2014,5
22824662,4/2/2014,0
22824841,4/2/2014,0
22824885,4/2/2014,0
22824976,4/2/2014,0
22825130,4/2/2014,0
22825805,4/3/2014,0
22825897,4/3/2014,-1
22825989,4/3/2014,0
22826012,4/3/2014,1
22826060,4/3/2014,0
22826124,4/3/2014,2
22826451,4/3/2014,0
22826503,4/3/2014,0
22827176,4/3/2014,-1
22827427,4/3/2014,0
22827677,4/3/2014,1
22827780,4/3/2014,1
22827896,4/3/2014,0
22828361,4/3/2014,6
22842724,4/3/2014,3
22829834,4/3/2014,2
22830188,4/3/2014,4
22830705,4/3/2014,3
22831119,4/3/2014,0
22831287,4/3/2014,3
22832163,4/3/2014,0
22832178,4/3/2014,0
22832285,4/3/2014,0
22833294,4/3/2014,3
22833454,4/3/2014,2
22833647,4/3/2014,1
22833950,4/3/2014,1
22834092,4/3/2014,3
22834705,4/3/2014,0
22834725,4/3/2014,4
22834778,4/3/2014,6
22834834,4/3/2014,3
22834896,4/3/2014,0
22835159,4/3/2014,1
22835316,4/3/2014,1
22835687,4/3/2014,2
22835939,4/3/2014,3
22836219,4/3/2014,12
22837099,4/3/2014,10
22837391,4/3/2014,0
22837441,4/3/2014,2
22837717,4/3/2014,0
22837956,4/3/2014,0
22837964,4/3/2014,1
22838031,4/3/2014,0
22838304,4/3/2014,1
22838391,4/3/2014,-1
22838403,4/3/2014,0
22838445,4/3/2014,0
22838754,4/3/2014,0
22839284,4/3/2014,0
22839413,4/3/2014,0
22839454,4/3/2014,2
22839693,4/3/2014,3
22840175,4/3/2014,2
22840892,4/3/2014,0
22840928,4/3/2014,0
22841079,4/3/2014,0
22841634,4/3/2014,1
22841809,4/3/2014,0
22841842,4/3/2014,2
22841960,4/3/2014,0
22842017,4/3/2014,1
22842060,4/3/2014,3
22842218,4/3/2014,0
22842232,4/3/2014,46
22842354,4/3/2014,2
22842594,4/3/2014,0
22842705,4/3/2014,2
22842761,4/3/2014,0
22842824,4/3/2014,0
22842981,4/3/2014,1
22843028,4/3/2014,0
22843286,4/3/2014,0
22843567,4/3/2014,0
22843775,4/3/2014,16
22843868,4/3/2014,1
22843967,4/3/2014,2
22844084,4/3/2014,3
22844342,4/3/2014,1
22844724,4/3/2014,3
22844881,4/3/2014,1
22844889,4/3/2014,1
22845345,4/3/2014,2
22845563,4/3/2014,0
22845582,4/3/2014,0
22845598,4/3/2014,15
22845633,4/3/2014,1
22845739,4/3/2014,5
22845846,4/3/2014,1
22845874,4/3/2014,14
22845892,4/3/2014,1
22845972,4/3/2014,2
22846708,4/3/2014,0
22846849,4/3/2014,2
22847025,4/3/2014,5
22847282,4/3/2014,1
22847515,4/3/2014,0
22847636,4/3/2014,1
22847861,4/3/2014,2
22848403,4/3/2014,1
22848836,4/3/2014,1
22849306,4/3/2014,1
22849378,4/3/2014,0
22849560,4/3/2014,6
22849637,4/3/2014,1
22849664,4/3/2014,1
22850026,4/3/2014,140
22850079,4/3/2014,1
22850113,4/3/2014,0
22850463,4/3/2014,2
22850562,4/3/2014,12
22850570,4/3/2014,2
22851218,4/4/2014,2
22851494,4/4/2014,0
22852209,4/4/2014,2
22852274,4/4/2014,3
22852511,4/4/2014,2
22852637,4/4/2014,2
22866143,4/4/2014,0
22852928,4/4/2014,1
22853081,4/4/2014,0
22853119,4/4/2014,2
22853126,4/4/2014,3
22853230,4/4/2014,1
22853371,4/4/2014,0
22853662,4/4/2014,0
22854097,4/4/2014,2
22854112,4/4/2014,6
22855197,4/4/2014,7
22855337,4/4/2014,0
22855850,4/4/2014,0
22856023,4/4/2014,1
22856592,4/4/2014,1
22856926,4/4/2014,2
22856994,4/4/2014,1
22857225,4/4/2014,0
22857326,4/4/2014,0
22858110,4/4/2014,0
22858370,4/4/2014,1
22859048,4/4/2014,1
22859118,4/4/2014,0
22859571,4/4/2014,0
22859624,4/4/2014,1
22859738,4/4/2014,1
22859986,4/4/2014,0
22861233,4/4/2014,4
22861379,4/4/2014,0
22861434,4/4/2014,1
22861537,4/4/2014,2
22861822,4/4/2014,1
22861915,4/4/2014,1
22861952,4/4/2014,0
22862129,4/4/2014,0
22862600,4/4/2014,0
22862765,4/4/2014,1
22862948,4/4/2014,3
22863130,4/4/2014,5
22863164,4/4/2014,3
22863168,4/4/2014,1
22863414,4/4/2014,5
22863771,4/4/2014,6
22863880,4/4/2014,5
22863946,4/4/2014,0
22864126,4/4/2014,-1
22864168,4/4/2014,0
22864341,4/4/2014,0
22864363,4/4/2014,-1
22864486,4/4/2014,0
22864500,4/4/2014,2
22864998,4/4/2014,1
22865000,4/4/2014,3
22865094,4/4/2014,18
22865181,4/4/2014,0
22865577,4/4/2014,1
22865626,4/4/2014,2
22865810,4/4/2014,0
22865879,4/4/2014,0
22865888,4/4/2014,0
22865916,4/4/2014,0
22865923,4/4/2014,1
22866140,4/4/2014,0
22866718,4/4/2014,1
22866847,4/4/2014,2
22866889,4/4/2014,0
22867077,4/4/2014,2
22893089,4/4/2014,15
22867361,4/4/2014,0
22867376,4/4/2014,1
22867524,4/4/2014,0
22867805,4/4/2014,1
22868047,4/4/2014,0
22868160,4/4/2014,2
22868216,4/4/2014,2
22868771,4/4/2014,0
22868923,4/4/2014,5
22869048,4/4/2014,1
22869065,4/4/2014,2
22918776,4/4/2014,1
22869280,4/4/2014,0
22869840,4/4/2014,2
22869872,4/4/2014,0
22869902,4/4/2014,1
22870198,4/4/2014,30
22870651,4/4/2014,0
22870688,4/4/2014,0
22870746,4/4/2014,-1
22870807,4/4/2014,-4
22870892,4/4/2014,-2
22870937,4/4/2014,1
22871067,4/4/2014,1
22871282,4/4/2014,1
22871287,4/4/2014,2
22871611,4/4/2014,20
22871709,4/4/2014,1
22871873,4/4/2014,0
22871921,4/4/2014,2
22871978,4/4/2014,0
22872641,4/4/2014,0
22872654,4/4/2014,0
22872729,4/4/2014,1
